"Age","rectal_temperature","pulse","respiratory_rate","temperature_of_extremities","peripheral_pulse","mucous_membranes","capillary_refill_time","pain","peristalsis","abdominal_distension","nasogastric_tube","nasogastric_reflux","nasogastric_reflux_PH","rectal_examination_-_feces","abdomen","packed_cell_volume","total_protein","abdominocentesis_appearance","abdomcentesis_total_protein","outcome","surgical_lesion"
1,37.85673555548758,49.13471110975169,30.865288890248305,1.5673555548758469,1.5673555548758469,3.2836777774379233,1,2.2836777774379233,1.8510333323137704,2.2836777774379233,1.2836777774379233,1,5,4,4.716322222562076,37,7.097148888413093,2,3,"1",1.7163222225620767
1,38.058813149596915,49.64747401612329,27.215824672041098,2.6079123360205485,2.6079123360205485,3.8039561680102745,1,3,3.8039561680102745,2.6079123360205485,2,1.1960438319897257,5,3.4118685040308225,3.4118685040308225,36.215824672041094,7.825538635214384,2,3,"1",1.1960438319897257
1,38.40771687164849,68.00638662860824,32.61734973187946,2.6157530747273983,2.077168716484932,3,1,2.461415641757534,3.538584358242466,2.077168716484932,2,2,5,2.6157530747273983,2.6157530747273983,40.00159665715206,39.17663680202071,2,2.461415641757534,"1",1.461415641757534
1,38.28366306081522,86.80791345956531,36.53860897304354,3.567326121630442,3,2.567326121630442,1,2,3.567326121630442,3,2,1.5673261216304422,5,3.567326121630442,4,47.73069551347823,72.62476041880424,2,2.432673878369558,"1",1
1,38.222935531866874,58.49547235195008,21.174302835118738,1.7706446813312535,1.7706446813312535,3.256881560443751,1,2.743118439556249,3,1,2,1.743118439556249,4.871559219778124,1.7706446813312535,1.7706446813312535,39.935802131981276,6.5972473758225,2.256881560443751,3,"1",1.743118439556249
1,38,112,13,4,4,4,1,2,3,1,2,1,4.5,4,4,60,6.3,3,3,"1",1
1,37.89986016431932,57.339392879496074,15.99720328638643,1,1,3,1,3,3,1.6668997261344642,2,2,5,3.0006991784033925,3.0006991784033925,31.999650410798303,6.366550136932768,2,2.06634038341175,"1",1.3331002738655358
1,37.87192970613964,64.28070293860362,13.146198040930917,1.5730990204654585,1,2.4269009795345413,1,2.7134504897672707,2.4269009795345413,1.7134504897672707,2,2,4.426900979534541,3.1403514693018124,4,31.070175734650906,6.142690097953454,1.7134504897672707,2.001169314325821,"1",1
1,38.61352510175744,45.3381275439359,15.864748982425642,1.932374491212821,1,1.932374491212821,1,1.1352510175743582,1,1.932374491212821,1.932374491212821,1.932374491212821,5,1.1352510175743582,1.2705020351487164,42.6618724560641,58,2,3,"1",1.932374491212821
1,38.47973469393534,43.59469387870696,20.405306121293037,1,1,2.2810612242586075,1,3,2.2810612242586075,1,1.6405306121293037,1.6405306121293037,5,1.7189387757413925,2.437877551482785,34.79734693935348,25.140779597766723,2,3,"1",1.6405306121293037
1,38.4,54,24,1,1,1,1,1,3,1,2,1,5,3,2,49,7.2,1,4.962515784030391,"1",2
1,38.37696880309636,50.77563243349118,24,1,1,1.460623938072688,1,1.460623938072688,3,1,2,1.230311969036344,5,2.539376061927312,1.769688030963656,45.315008495418496,7.084844015481828,1.230311969036344,6.84844015481828,"1",2
8.448148472680476,38.02069443227448,72,30,2.137962881829881,2.0689814409149405,3,1.0689814409149405,3,3,2.0689814409149405,2,1.9310185590850595,5,3,4.068981440914941,44.86203711817012,6.5344907204574705,2,3.0620832968234466,"1",1
6.388188162157755,38,72,30,1.6735235202697194,1.6735235202697194,3,1,2.347047040539439,3,1.6735235202697194,2,2,5,2.673523520269719,3.347047040539439,44.34704704053944,6.891771775676337,2,3,"1",1.3264764797302806
6.713211632586995,38.442830290814676,97.13211632586994,56.85096688737522,1.7141514540733742,1.7141514540733742,3,1,3,1.5716970918532513,1.7141514540733742,2,2,5,1,3.142454362220123,34.42830290814675,40.479363777670606,1.2858485459266258,1.5716970918532513,"1",1.2858485459266258
9,38.45820625325618,122.08968733719097,67.91031266280903,2,2.208968733719097,3,1,2.791031266280903,1.6269062011572908,2,2,2,5,1.417937467438194,4,38.13453100578646,57.34349973950555,1.208968733719097,1.417937467438194,"1",1
1,38.1065909933884,107.14727205289277,55.73636026446387,2.2131819867768066,3,3.7868180132231934,1,4,3,3.2131819867768066,2,2,5,3,4,46,24,2.7868180132231934,3,"1",1
1,38.493398269596014,104.05281384323187,40.26406921615935,2.986796539192033,3,3.013203460807967,1,4,3,3.986796539192033,2,2,5,3,4,46,24,2.013203460807967,3,"1",1
1,38.52500634252185,32.500634252185066,18.500126850437013,2,2,3,1,3,3,2,2,2,5,3,4,40.25006342521851,7.374917547215942,2,3,"1",1.2500634252185066
1,38.31716845370171,39.141577314914215,23.484946388948533,1.085842268508578,1.085842268508578,3,1,3,3,1.085842268508578,2,2,5,1.171684537017156,1.257526805525734,33.60089587956004,6.785842268508578,2,3,"1",1.914157731491422
1,38.3,46.30394185607845,25.18198909801471,1.590994549007355,1.3939963660049033,3,1.1969981830024516,3,3,1.3939963660049033,2,1.8030018169975484,5,1.3939963660049033,1.7879927320098066,34.969981830024516,6.759099454900736,2,3.1772983647022066,"1",1.8030018169975484
1,38.3,72,30,4,3,3,2,3,3,3,2,1,5,3,5,43,7,2,3.9,"1",1
1,38.0209014134464,47.052906521006534,30,2.5793597815098046,1,2.526453260503268,1,2.0529065210065363,2.473546739496732,1.4735467394967319,1,1,5,1.9470934789934637,1.4735467394967319,48.47354673949673,8.836773369748366,1.5264532605032681,2.3370345647045756,"1",2
1,37.5,48,30,4,1,3,1,3,2,1,1,1,5,1,1,48,8.6,2,3,"1",2
1,38.2,42.654093635269156,26.43606242351277,1.1090156058781921,1.1090156058781921,1,1.1090156058781921,3,1.2180312117563843,1.8909843941218079,2,1.8909843941218079,5,1.2180312117563843,3.7819687882436157,35.78196878824362,6.867295318236542,2,3,"1",2
1,38.2,47.9823197948467,29.98821319656447,1.9970532991411176,1.9970532991411176,1,1.9970532991411176,3,2.9941065982822352,1.0029467008588824,2,1.0029467008588824,5,2.9941065982822352,2.0058934017177648,34.00589340171776,6.600884010257665,2,3,"1",2
1,37.76660080943653,47.330040471826415,40.66600809436528,2,1,3.6660080943652824,1,1.6660080943652824,2.3339919056347176,1.6669959528173588,1.3330040471826412,1,5,1.6660080943652824,4.000987858452076,42.998024283095845,58.001975716904155,2.333004047182641,2.3339919056347176,"1",2
1,37.77993492452012,47.99674622600601,40.7993492452012,2,1,3.7993492452012014,1,1.7993492452012014,2.2006507547987986,1.6003253773993993,1.3996746226006007,1,5,1.7993492452012014,3.8009761321981976,43.398047735603605,57.601952264396395,2.3996746226006005,2.2006507547987986,"1",2
1,38.2,52,16,1,1,2,1,1,2,1,1,1,5,1,4,43,8.1,2,3,"1",2
1,38.2,52,16,1,1,2,1,1,2,1,1,1,5,1,4,43,8.1,2,3,"1",2
1,38.31303612660002,87.65180633000102,22.17409683499949,1.217409683499949,2,3,1.782590316500051,3,3,2.782590316500051,2,2,5,1.4348193669998979,4,46,24,2,3,"1",1
1,37.38055395928503,96.29240438195775,22.146202190978876,2.073101095489438,2.536550547744719,3,1.463449452255281,3,3,3,2.536550547744719,1.463449452255281,5,2.6096516432341574,4,48.146202190978876,14.342090140595056,2.536550547744719,3.2146202190978874,"1",1
9,38.2,124,88,1,3,2,1,2,3,4,2,2,5,3,4,47,8,1,3,"1",1
9,38.13352923045795,108.04701530990853,82.68233843663617,2.329415390840955,1.6705846091590446,2,1,2.6647076954204776,3.6647076954204776,2.005876913738567,2,2,5,1.6705846091590446,4,39.68821535037475,6.471172300532901,1.6647076954204776,3,"1",1
1,38.13663280526452,71.06647317294014,30.466763413529936,3.766618293235032,2.766618293235032,3,1.7666182932350323,3.233381706764968,2.766618293235032,3.233381706764968,2,1.2333817067649677,5.350072560147451,2.5332365864700646,5,43.93352682705987,7.046676341352994,1.7666182932350323,3.689956463911529,"1",1
1,38.25028449617224,71.71591140669854,30.142044296650727,3.928977851674636,2.928977851674636,3,1.9289778516746359,3.071022148325364,2.928977851674636,3.071022148325364,2,1.0710221483253641,5.106533222488046,2.8579557033492717,5,43.284088593301455,7.014204429665073,1.9289778516746359,3.836080066507172,"1",1
1,38.921255204854646,108,54.81793947269261,2.5757845030341544,3,5.151569006068309,1.5757845030341544,2.848430993931691,3.5757845030341544,3,1.4242154969658456,2,5,3,4.575784503034154,53.485198539444006,14.787447951453528,2.4242154969658456,2.769686198786338,"1",1.5757845030341544
1,38.120977751014564,107.0321779918835,55.160889959417524,2.241955502029124,3,3.758044497970876,1,4,3,3.241955502029124,2,2,5,3,4,46,24,2.758044497970876,3,"1",1
1,38.2,48,30,2,2,1,2,3,3,1,2,1,5,3,2,34,6.6,2,3,"1",2
1,38.15112698301349,48.977460339730214,29.511269830134893,2.244365084932553,2.244365084932553,1.73309525479766,1.7556349150674468,3,3.244365084932553,1.4887301698651065,2,1,5,3.244365084932553,2.4887301698651063,34.73309525479766,6.966547627398829,2,3,"1",1.7556349150674468
1,38,112,24,3,3,4,2,5,4,2,2,2,5,4,4,40,5.3,3,2.6,"1",2
1,36.871242950984154,102.96994360787326,24,3,3,3.2474953006561047,1.2474953006561047,3.4949906013122094,3.2474953006561047,2.7525046993438953,2.7525046993438953,1.2474953006561047,5,4,4,47.52504699343895,5.826753289540727,3,3.202003759475116,"1",1.2474953006561047
1,38.06550904907021,71.26546012397176,28.689819018595767,2.5632730061985884,2.5632730061985884,3,1,3.7816365030992944,3.7816365030992944,3.3449095092978824,2,2,5,3.3449095092978824,4.126546012397177,40.81636503099294,56.17759064618532,2,3,"1",1.2183634969007058
1,38,80,31.54637913472177,3,3,2.2268104326391143,1,2.4536208652782285,3.2268104326391143,3.2268104326391143,2,1.2268104326391143,5,3.2268104326391143,4.226810432639114,48.4123269715262,77.73189567360886,2,3,"1",1
1,37.5,52,12,1,1,1,1,2,3,2,2,1,5,3,5,36,61,1,1,"1",2
1,38.50177325838402,48.35718815133083,12,1.9107029621672926,1.9107029621672926,1,1,1.0892970378327074,1.1785940756654145,2,2,1.9107029621672926,5,3,4.089297037832707,36,66.46421777300375,1.9107029621672926,2.8214059243345853,"1",2
1,38.10983260274458,40,24.633891324184727,1.6338913241847273,1,1.7322173516305455,1,3.6338913241847273,3,1.6338913241847273,1.3661086758152727,1.3661086758152727,5,2.901673972554182,2.901673972554182,35.53556529673891,46.19142949670851,2,3,"1",2
1,37.63960344645038,38.19801723225189,20.49504308062973,2.9009913838740538,2.801982767748108,1,1,3.0990086161259462,3,2,1.900991383874054,1.900991383874054,5,3.0990086161259462,4,37,68.09900861612594,2,3,"1",1.099008616125946
1,37.916834152653834,48,16,1.033668305307671,1,1,1,2.932663389384658,3,2.966331694692329,1.033668305307671,1,5,3,4.898995084076987,37.06733661061534,6.983165847346164,2,3,"1",1.033668305307671
1,38.22348628086076,48,16,1.803873645400851,1,1,1,1,2.607747290801702,1.803873645400851,1.803873645400851,1,5,2.607747290801702,2.392252709198298,38.607747290801704,6.5,2,3,"1",2
9,38.6,88,28,2,2,3,1,3,3,2,2,2,5,3,4,35,5.9,2,3,"1",2
9,38.50106492905713,88.65956713961914,28.65956713961915,1.6702164301904256,2,2.3404328603808513,1,3.6595671396191487,3,1.6702164301904256,2,1.6702164301904256,5,3,4,36.64891784904787,5.998935070942872,1.6702164301904256,2.7361731441523407,"1",2
1,38.3,43.65830599524466,20.743729496433495,2.829152997622331,1,1.9145764988111655,1,3,2.829152997622331,2.829152997622331,2,1.0854235011888345,5,1.0854235011888345,4.658305995244662,43.914576498811165,6.448745899286699,1.9145764988111655,4.280407098335632,"1",1.0854235011888345
1,38.55419915018736,40.61067799750192,20.152669499375477,2.152669499375479,1.8473305006245209,2.847330500624521,1,3,3,2.152669499375479,2,1.8473305006245209,5,2.6946610012490417,4.152669499375479,41.45800849812644,6.415266949937548,2,3.213737299125671,"1",1.8473305006245209
1,38.42143454197318,51.33389058416337,22.380872773690946,1.4047818065772633,1,3,1,3,3,1.4047818065772633,1.5952181934227367,1.5952181934227367,5,1,2.619127226309053,35.023909032886316,6.6190436386845475,1.5952181934227367,3,"1",2
1,38.6,68,20,2,1,3,1,3,3,2,1,1,5,1,5,38,6.5,1,3,"1",2
1,38.3,52.369956172750165,18.6985902116785,2.767136596107166,1,2.116431701946417,1,2.116431701946417,3,1.883568298053583,2,2.883568298053583,5.353427319221433,2.767136596107166,3.650704894160749,42.71925127858941,7.141784149026792,2.883568298053583,3,"1",2
1,38.3,45.81530092905154,21.507728173263626,1.8307572755787913,1,2.5846213622106045,1,2.5846213622106045,3,1.4153786377893955,2,2.4153786377893955,5.166151455115759,1.8307572755787913,2.246135913368187,37.56916501568335,6.907689318894698,2.4153786377893955,3,"1",2
1,38.2,42,20,2,2,1,1,3,3,2,2,2,5,3,4,47,60,2,3,"1",2
1,38.2,42,20,2,2,1,1,3,3,2,2,2,5,3,4,47,60,2,3,"1",2
1,39.3,64,90,2,3,1,1,3,3,1,1,2,6.5,1,5,39,6.7,2,3,"1",1
1,38.933400061952625,59.60080074343151,92.19959962828425,2,3,1.7331998760947482,1,3,3,1.3665999380473741,1,1.6334000619526259,5.950100092928939,1,4.633400061952626,40.466399752189496,6.480040037171576,2,3,"1",1
1,37.774654506511276,80,30,3,3,5.253454934887247,1,4.751151644962416,4,1.7465450651127528,2,2.7511516449624156,5,3.2488483550375844,1.9953934201503372,48.25806151473691,58.73272532556376,2.7511516449624156,2.2488483550375844,"1",1
1,38.096144344591224,53.590377027251826,26.038556554087773,1.6795188513625914,1.6795188513625914,4.019278277043887,1,3.6795188513625914,3.3397594256812955,1,2,2.3397594256812955,5,1.6795188513625914,1,38.77591023658203,23.110380260406583,2.3397594256812955,2.6602405743187045,"1",1.6602405743187043
1,38,100,30,3,3,4,2,5,4,4,3,3,5,4,4,52,6.6,2,3,"1",1
1,38,100,30,3,3,4,2,5,4,4,3,3,5,4,4,52,6.6,2,3,"1",1
1,37.37648198649554,46.59655723931756,34.5544915829081,1.659655723931756,2.319311447863512,3,1,1.680688552136488,3,1.659655723931756,2.659655723931756,1.340344276068244,6.319311447863512,2.319311447863512,2.9789671717952677,35.9684507576929,6.568068855213649,2,3,"1",2
1,38.20383963266989,40.686859766643636,25.098975626629816,1.0686859766643635,1.1373719533287268,3,1,2.862628046671273,3,1.0686859766643635,2.0686859766643635,1.9313140233356365,5.137371953328727,1.1373719533287268,1.20605792999309,33.30908689498963,6.686262804667128,2,3,"1",2
1,37.8,40,12.753320224579603,1,1,1,1,1,1.8116699438550994,1,2,1.1883300561449006,5,1,1.8116699438550994,37.8116699438551,6.96233398877102,2,3,"1",1.1883300561449006
1,37.8,40,12.079822880901894,1,1,1,1,1,1.9800442797745266,1,2,1.0199557202254734,5,1,1.9800442797745266,37.980044279774525,6.996008855954905,2,3,"1",1.0199557202254734
1,38.21388377929507,53.778595312789705,37.778595312789705,3.5834866211480687,2.7223244140987126,1.2776755859012874,1,2.1388377929506435,3.8611622070493565,2.7223244140987126,2,2,7.152905517623391,2.7223244140987126,3.5834866211480687,45.05627089869099,7.130581103524678,1.1388377929506437,2.5694188964753217,"1",2
1,38.5337657483159,59.337657483159006,40,2.748378443815373,2.1655856292102484,2.6688287415795027,1,2.417207185394876,3.582792814605124,2.582792814605124,2,1.5827928146051242,6.4569820365128106,3,3.582792814605124,44.913964073025625,7.325162155618463,1.4172071853948758,2.4165585629210247,"1",2
1,37.62096429242546,51.560129845725584,12,1.1099675385686036,1.1099675385686036,1,1,1.8900324614313964,2.7800649228627927,2,2,1.1099675385686036,5,3,4.890032461431396,36,61.659805231411625,1.1099675385686036,1.2199350771372075,"1",2
1,38.6,48,12,2,2,1,1,1,1,2,2,2,5,3,4,36,67,2,3,"1",2
1,37.92702084836945,68.72425018043336,14.724250180433362,1.4540416967388936,1.4540416967388936,3,1,3,3,2,2,2,5,3.5459583032611066,4,33.08914593858613,6.290808339347779,2,2.235658375434451,"1",1
1,38.210290921747486,68.70690504080633,18.617455304848814,1.8970907825251977,1.8970907825251977,3,1,3,3,1.8970907825251977,2,2,5,2.7941815650503954,3.691272347575593,34.794181565050394,6.430872765242441,2,3,"1",1.1029092174748023
1,38.411708974860915,54,30,1.176582050278169,1.3531641005563377,1.3531641005563377,1.3531641005563377,3,1,1.176582050278169,2,1.176582050278169,5,1.3531641005563377,4,40.88291025139085,6.694050769833098,2,6.293671798887324,"1",2
1,38.391661606031036,54,30,1.2166767879379263,1.4333535758758527,1.4333535758758527,1.4333535758758527,3,1,1.2166767879379263,2,1.2166767879379263,5,1.4333535758758527,4,41.08338393968963,6.669993927237244,2,6.133292848248295,"1",2
1,38.58828257899741,67.76565157994816,20.468696840103696,1.8828257899740757,1,2.7656515799481514,1,3,3,1.8828257899740757,1.1171742100259243,1,5,1.3515226300777732,5,38.23434842005185,6.523434842005185,1,3,"1",1.8828257899740757
1,38.921950367828565,69.61671743853051,23.397213760244913,2.2055724795101717,1,2.2055724795101717,1,3.602786239755086,3.602786239755086,1.6027862397550858,2,1.6027862397550858,5,3.397213760244914,4.397213760244914,37.58885504097966,6.639721376024491,1,3,"1",1
4.752270750269199,38.86284061254038,60.637489126480595,26.8142030627019,1.4690338437836499,1.4690338437836499,3,1,3,3,1.4690338437836499,2,2,5,1.9380676875672997,2.40710153135095,30.65483078108175,5.902642465567795,2,3,"1",2
9,38.76635895681099,87.26062685861783,28.36968657069109,2,2,3,1,3,3,2,2,2,5,3,4,33.70609700258119,5.73364104318901,2,3,"1",2
1,38,72,30,2,2,3,1,3,3,2,2,2,5,3,4,46,24,2,3,"1",1.0286513596909246
1,38,72,30,2,2,3,1,3,3,2,2,2,5,3,4,46,24,2,3,"1",1
1,37.42517997909751,50,32.715314166271476,1.178828541567869,1,2.642342916864262,1,1.357657083135738,2.821171458432131,2,2,2,5,1.357657083135738,4,43.10585729216066,6.928468583372853,1.821171458432131,3.411305645606099,"1",1.821171458432131
1,37.42343173693833,50,38.09661186567878,2,2.0483059328393907,2.0483059328393907,1,1.9516940671606093,2.5241529664196953,2,2.5241529664196953,1.4758470335803047,6.048305932839391,3,4,38.213770550370455,6.54758470335803,1.5241529664196953,4.094448177234701,"1",1.5241529664196953
1,38.6,45,16,2,1,2,1,1,1,2,2,2,5,1,1,43,58,2,3,"1",2
1,38.6,45,16,2,1,2,1,1,1,2,2,2,5,1,1,43,58,2,3,"1",2
1,38.45876567161597,40,17.649373135361024,1,1,1.4123432838402559,1,2.206171641920128,1.4123432838402559,1,2,2,5,2.587656716159744,1.793828358079872,36.17531343231949,54.56784999221629,2,3,"1",2
1,38.420758549803935,40,19.169658007842557,1,1,1.7924145019606397,1,2.3962072509803196,1.7924145019606397,1,2,2,5,2.2075854980393603,1.6037927490196802,35.41517099607872,43.10870276588672,2,3,"1",2
1,37.13385985876335,100,26.535439435053416,3,3,3.422573239175569,1.422573239175569,3.845146478351138,3.422573239175569,3.422573239175569,3,1.8451464783511382,5,4,4,50.84514647835114,6.253543943505341,2.577426760824431,3.2309707043297724,"1",1
1,37.571427990515566,100,28.285711962062276,3,3,3.714285327010379,1.714285327010379,4.428570654020758,3.714285327010379,3.714285327010379,3,2.428570654020758,5,4,4,51.42857065402076,6.428571196206227,2.285714672989621,3.1142858691958484,"1",1
